employee_id	name	dept_cd	job_cd	role_name
19106	user19106	01020101	99	vice
19107	user19107	01020110	01	normal
19108	user19108	01020150	02	normal
19109	user19109	01020199	03	normal
19111	user19111	01020101	05	normal
19112	user19112	01020110	06	normal
19113	user19113	01020150	07	normal
19114	user19114	01020199	08	normal
19115	user19115	01020100	09	normal
19124	user19124	01020199	99	vice
19125	user19125	01020100	01	normal
19126	user19126	01020101	02	normal
19127	user19127	01020110	03	normal
19129	user19129	01020199	05	normal
19130	user19130	01020100	06	normal
19131	user19131	01020101	07	normal
19132	user19132	01020110	08	normal
19133	user19133	01020150	09	normal
19142	user19142	01020110	99	vice
19143	user19143	01020150	01	normal
19144	user19144	01020199	02	normal
19145	user19145	01020100	03	normal
19147	user19147	01020110	05	normal
19148	user19148	01020150	06	normal
19149	user19149	01020199	07	normal
19150	user19150	01020100	08	normal
19151	user19151	01020101	09	normal
19160	user19160	01020100	99	vice
19161	user19161	01020101	01	normal
19162	user19162	01020110	02	normal
19163	user19163	01020150	03	normal
19165	user19165	01020100	05	normal
19166	user19166	01020101	06	normal
19167	user19167	01020110	07	normal
19168	user19168	01020150	08	normal
19169	user19169	01020199	09	normal
19178	user19178	01020150	99	vice
19179	user19179	01020199	01	normal
19180	user19180	01020100	02	normal
19181	user19181	01020101	03	normal
19183	user19183	01020150	05	normal
19184	user19184	01020199	06	normal
19185	user19185	01020100	07	normal
19186	user19186	01020101	08	normal
19187	user19187	01020110	09	normal
19196	user19196	01020101	99	vice
19197	user19197	01020110	01	normal
19198	user19198	01020150	02	normal
19199	user19199	01020199	03	normal
19201	user19201	01020101	05	normal
19202	user19202	01020110	06	normal
19203	user19203	01020150	07	normal
19204	user19204	01020199	08	normal
19205	user19205	01020100	09	normal
19214	user19214	01020199	99	vice
19215	user19215	01020100	01	normal
19216	user19216	01020101	02	normal
19217	user19217	01020110	03	normal
19219	user19219	01020199	05	normal
19220	user19220	01020100	06	normal
19221	user19221	01020101	07	normal
19222	user19222	01020110	08	normal
19223	user19223	01020150	09	normal
19232	user19232	01020110	99	vice
19233	user19233	01020150	01	normal
19234	user19234	01020199	02	normal
19235	user19235	01020100	03	normal
19237	user19237	01020110	05	normal
19238	user19238	01020150	06	normal
19239	user19239	01020199	07	normal
19240	user19240	01020100	08	normal
19241	user19241	01020101	09	normal
19250	user19250	01020100	99	vice
19251	user19251	01020101	01	normal
19252	user19252	01020110	02	normal
19253	user19253	01020150	03	normal
19255	user19255	01020100	05	normal
19256	user19256	01020101	06	normal
19257	user19257	01020110	07	normal
19258	user19258	01020150	08	normal
19259	user19259	01020199	09	normal
19268	user19268	01020150	99	vice
19269	user19269	01020199	01	normal
19270	user19270	01020100	02	normal
19271	user19271	01020101	03	normal
19273	user19273	01020150	05	normal
19274	user19274	01020199	06	normal
19275	user19275	01020100	07	normal
19276	user19276	01020101	08	normal
19277	user19277	01020110	09	normal
19286	user19286	01020101	99	vice
19287	user19287	01020110	01	normal
19288	user19288	01020150	02	normal
19289	user19289	01020199	03	normal
19291	user19291	01020101	05	normal
19292	user19292	01020110	06	normal
19293	user19293	01020150	07	normal
19294	user19294	01020199	08	normal
19295	user19295	01020100	09	normal
19304	user19304	01020199	99	vice
19305	user19305	01020100	01	normal
19306	user19306	01020101	02	normal
19307	user19307	01020110	03	normal
19309	user19309	01020199	05	normal
19310	user19310	01020100	06	normal
19311	user19311	01020101	07	normal
19312	user19312	01020110	08	normal
19313	user19313	01020150	09	normal
19322	user19322	01020110	99	vice
19323	user19323	01020150	01	normal
19324	user19324	01020199	02	normal
19325	user19325	01020100	03	normal
19327	user19327	01020110	05	normal
19328	user19328	01020150	06	normal
19329	user19329	01020199	07	normal
19330	user19330	01020100	08	normal
19331	user19331	01020101	09	normal
19340	user19340	01020100	99	vice
19341	user19341	01020101	01	normal
19342	user19342	01020110	02	normal
19343	user19343	01020150	03	normal
19345	user19345	01020100	05	normal
19346	user19346	01020101	06	normal
19347	user19347	01020110	07	normal
19348	user19348	01020150	08	normal
19349	user19349	01020199	09	normal
19358	user19358	01020150	99	vice
19359	user19359	01020199	01	normal
19360	user19360	01020100	02	normal
19361	user19361	01020101	03	normal
19363	user19363	01020150	05	normal
19364	user19364	01020199	06	normal
19365	user19365	01020100	07	normal
19366	user19366	01020101	08	normal
19367	user19367	01020110	09	normal
19376	user19376	01020101	99	vice
19377	user19377	01020110	01	normal
19378	user19378	01020150	02	normal
19379	user19379	01020199	03	normal
19381	user19381	01020101	05	normal
19382	user19382	01020110	06	normal
19383	user19383	01020150	07	normal
19384	user19384	01020199	08	normal
19385	user19385	01020100	09	normal
19394	user19394	01020199	99	vice
19395	user19395	01020100	01	normal
19396	user19396	01020101	02	normal
19397	user19397	01020110	03	normal
19399	user19399	01020199	05	normal
19400	user19400	01020100	06	normal
19401	user19401	01020101	07	normal
19402	user19402	01020110	08	normal
19403	user19403	01020150	09	normal
19412	user19412	01020110	99	vice
19413	user19413	01020150	01	normal
19414	user19414	01020199	02	normal
19415	user19415	01020100	03	normal
19417	user19417	01020110	05	normal
19418	user19418	01020150	06	normal
19419	user19419	01020199	07	normal
19420	user19420	01020100	08	normal
19421	user19421	01020101	09	normal
19430	user19430	01020100	99	vice
19431	user19431	01020101	01	normal
19432	user19432	01020110	02	normal
19433	user19433	01020150	03	normal
19435	user19435	01020100	05	normal
19436	user19436	01020101	06	normal
19437	user19437	01020110	07	normal
19438	user19438	01020150	08	normal
19439	user19439	01020199	09	normal
19448	user19448	01020150	99	vice
19449	user19449	01020199	01	normal
19450	user19450	01020100	02	normal
19451	user19451	01020101	03	normal
19453	user19453	01020150	05	normal
19454	user19454	01020199	06	normal
19455	user19455	01020100	07	normal
19456	user19456	01020101	08	normal
19457	user19457	01020110	09	normal
19466	user19466	01020101	99	vice
19467	user19467	01020110	01	normal
19468	user19468	01020150	02	normal
19469	user19469	01020199	03	normal
19471	user19471	01020101	05	normal
19472	user19472	01020110	06	normal
19473	user19473	01020150	07	normal
19474	user19474	01020199	08	normal
19475	user19475	01020100	09	normal
19484	user19484	01020199	99	vice
19485	user19485	01020100	01	normal
19486	user19486	01020101	02	normal
19487	user19487	01020110	03	normal
19489	user19489	01020199	05	normal
19490	user19490	01020100	06	normal
19491	user19491	01020101	07	normal
19492	user19492	01020110	08	normal
19493	user19493	01020150	09	normal
19502	user19502	01020110	99	vice
19503	user19503	01020150	01	normal
19504	user19504	01020199	02	normal
19505	user19505	01020100	03	normal
19507	user19507	01020110	05	normal
19508	user19508	01020150	06	normal
19509	user19509	01020199	07	normal
19510	user19510	01020100	08	normal
19511	user19511	01020101	09	normal
19520	user19520	01020100	99	vice
19521	user19521	01020101	01	normal
19522	user19522	01020110	02	normal
19523	user19523	01020150	03	normal
19525	user19525	01020100	05	normal
19526	user19526	01020101	06	normal
19527	user19527	01020110	07	normal
19528	user19528	01020150	08	normal
19529	user19529	01020199	09	normal
19538	user19538	01020150	99	vice
19539	user19539	01020199	01	normal
19540	user19540	01020100	02	normal
19541	user19541	01020101	03	normal
19543	user19543	01020150	05	normal
19544	user19544	01020199	06	normal
19545	user19545	01020100	07	normal
19546	user19546	01020101	08	normal
19547	user19547	01020110	09	normal
19556	user19556	01020101	99	vice
19557	user19557	01020110	01	normal
19558	user19558	01020150	02	normal
19559	user19559	01020199	03	normal
19561	user19561	01020101	05	normal
19562	user19562	01020110	06	normal
19563	user19563	01020150	07	normal
19564	user19564	01020199	08	normal
19565	user19565	01020100	09	normal
19574	user19574	01020199	99	vice
19575	user19575	01020100	01	normal
19576	user19576	01020101	02	normal
19577	user19577	01020110	03	normal
19579	user19579	01020199	05	normal
19580	user19580	01020100	06	normal
19581	user19581	01020101	07	normal
19582	user19582	01020110	08	normal
19583	user19583	01020150	09	normal
19592	user19592	01020110	99	vice
19593	user19593	01020150	01	normal
19594	user19594	01020199	02	normal
19595	user19595	01020100	03	normal
19597	user19597	01020110	05	normal
19598	user19598	01020150	06	normal
19599	user19599	01020199	07	normal
19600	user19600	01020100	08	normal
19601	user19601	01020101	09	normal
19610	user19610	01020100	99	vice
19611	user19611	01020101	01	normal
19612	user19612	01020110	02	normal
19613	user19613	01020150	03	normal
19615	user19615	01020100	05	normal
19616	user19616	01020101	06	normal
19617	user19617	01020110	07	normal
19618	user19618	01020150	08	normal
19619	user19619	01020199	09	normal
19628	user19628	01020150	99	vice
19629	user19629	01020199	01	normal
19630	user19630	01020100	02	normal
19631	user19631	01020101	03	normal
19633	user19633	01020150	05	normal
19634	user19634	01020199	06	normal
19635	user19635	01020100	07	normal
19636	user19636	01020101	08	normal
19637	user19637	01020110	09	normal
19646	user19646	01020101	99	vice
19647	user19647	01020110	01	normal
19648	user19648	01020150	02	normal
19649	user19649	01020199	03	normal
19651	user19651	01020101	05	normal
19652	user19652	01020110	06	normal
19653	user19653	01020150	07	normal
19654	user19654	01020199	08	normal
19655	user19655	01020100	09	normal
19664	user19664	01020199	99	vice
19665	user19665	01020100	01	normal
19666	user19666	01020101	02	normal
19667	user19667	01020110	03	normal
19669	user19669	01020199	05	normal
19670	user19670	01020100	06	normal
19671	user19671	01020101	07	normal
19672	user19672	01020110	08	normal
19673	user19673	01020150	09	normal
19682	user19682	01020110	99	vice
19683	user19683	01020150	01	normal
19684	user19684	01020199	02	normal
19685	user19685	01020100	03	normal
19687	user19687	01020110	05	normal
19688	user19688	01020150	06	normal
19689	user19689	01020199	07	normal
19690	user19690	01020100	08	normal
19691	user19691	01020101	09	normal
19700	user19700	01020100	99	vice
19701	user19701	01020101	01	normal
19702	user19702	01020110	02	normal
19703	user19703	01020150	03	normal
19705	user19705	01020100	05	normal
19706	user19706	01020101	06	normal
19707	user19707	01020110	07	normal
19708	user19708	01020150	08	normal
19709	user19709	01020199	09	normal
19718	user19718	01020150	99	vice
19719	user19719	01020199	01	normal
19720	user19720	01020100	02	normal
19721	user19721	01020101	03	normal
19723	user19723	01020150	05	normal
19724	user19724	01020199	06	normal
19725	user19725	01020100	07	normal
19726	user19726	01020101	08	normal
19727	user19727	01020110	09	normal
19736	user19736	01020101	99	vice
19737	user19737	01020110	01	normal
19738	user19738	01020150	02	normal
19739	user19739	01020199	03	normal
19741	user19741	01020101	05	normal
19742	user19742	01020110	06	normal
19743	user19743	01020150	07	normal
19744	user19744	01020199	08	normal
19745	user19745	01020100	09	normal
19754	user19754	01020199	99	vice
19755	user19755	01020100	01	normal
19756	user19756	01020101	02	normal
19757	user19757	01020110	03	normal
19759	user19759	01020199	05	normal
19760	user19760	01020100	06	normal
19761	user19761	01020101	07	normal
19762	user19762	01020110	08	normal
19763	user19763	01020150	09	normal
19772	user19772	01020110	99	vice
19773	user19773	01020150	01	normal
19774	user19774	01020199	02	normal
19775	user19775	01020100	03	normal
19777	user19777	01020110	05	normal
19778	user19778	01020150	06	normal
19779	user19779	01020199	07	normal
19780	user19780	01020100	08	normal
19781	user19781	01020101	09	normal
19790	user19790	01020100	99	vice
19791	user19791	01020101	01	normal
19792	user19792	01020110	02	normal
19793	user19793	01020150	03	normal
19795	user19795	01020100	05	normal
19796	user19796	01020101	06	normal
19797	user19797	01020110	07	normal
19798	user19798	01020150	08	normal
19799	user19799	01020199	09	normal
19808	user19808	01020150	99	vice
19809	user19809	01020199	01	normal
19810	user19810	01020100	02	normal
19811	user19811	01020101	03	normal
19813	user19813	01020150	05	normal
19814	user19814	01020199	06	normal
19815	user19815	01020100	07	normal
19816	user19816	01020101	08	normal
19817	user19817	01020110	09	normal
19826	user19826	01020101	99	vice
19827	user19827	01020110	01	normal
19828	user19828	01020150	02	normal
19829	user19829	01020199	03	normal
19831	user19831	01020101	05	normal
19832	user19832	01020110	06	normal
19833	user19833	01020150	07	normal
19834	user19834	01020199	08	normal
19835	user19835	01020100	09	normal
19844	user19844	01020199	99	vice
19845	user19845	01020100	01	normal
19846	user19846	01020101	02	normal
19847	user19847	01020110	03	normal
19849	user19849	01020199	05	normal
19850	user19850	01020100	06	normal
19851	user19851	01020101	07	normal
19852	user19852	01020110	08	normal
19853	user19853	01020150	09	normal
19862	user19862	01020110	99	vice
19863	user19863	01020150	01	normal
19864	user19864	01020199	02	normal
19865	user19865	01020100	03	normal
19867	user19867	01020110	05	normal
19868	user19868	01020150	06	normal
19869	user19869	01020199	07	normal
19870	user19870	01020100	08	normal
19871	user19871	01020101	09	normal
19880	user19880	01020100	99	vice
19881	user19881	01020101	01	normal
19882	user19882	01020110	02	normal
19883	user19883	01020150	03	normal
19885	user19885	01020100	05	normal
19886	user19886	01020101	06	normal
19887	user19887	01020110	07	normal
19888	user19888	01020150	08	normal
19889	user19889	01020199	09	normal
19898	user19898	01020150	99	vice
19899	user19899	01020199	01	normal
19900	user19900	01020100	02	normal
19901	user19901	01020101	03	normal
19903	user19903	01020150	05	normal
19904	user19904	01020199	06	normal
19905	user19905	01020100	07	normal
19906	user19906	01020101	08	normal
19907	user19907	01020110	09	normal
19916	user19916	01020101	99	vice
19917	user19917	01020110	01	normal
19918	user19918	01020150	02	normal
19919	user19919	01020199	03	normal
19921	user19921	01020101	05	normal
19922	user19922	01020110	06	normal
19923	user19923	01020150	07	normal
19924	user19924	01020199	08	normal
19925	user19925	01020100	09	normal
19934	user19934	01020199	99	vice
19935	user19935	01020100	01	normal
19936	user19936	01020101	02	normal
19937	user19937	01020110	03	normal
19939	user19939	01020199	05	normal
19940	user19940	01020100	06	normal
19941	user19941	01020101	07	normal
